"OutletID","Title","Region","Postcode","Address","Telephone","Fax","Email","Website","Longitude","Latitude","Products"
"94495","IGA Ritchies Plus Liquor / COHUNA","COHUNA","3568","49 King George Street, COHUNA, VIC, 3568","03 5456 2200","","drinkathon@hotmail.com","","144.2218703","-35.809535","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"95358","IGA Ritchies Plus Liquor / DIAMOND CREEK","DIAMOND CREEK","3089","64 Hurstbridge Road, DIAMOND CREEK, VIC, 3089","03 9438 2455","","diamondcreek_lmanage@ritchies.com.au","","145.1588399","-37.674682","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"95721","IGA Ritchies Plus Liquor / DROMANA","DROMANA","3936","Shops 6 & 7, Dromana Hub, 251 Point Nepean Highway, DROMANA, VIC, 3936","0359 872 766","","dromana_lmanager@ritchies.com.au","","144.9648282","-38.3336734","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"96380","IGA Ritchies Plus Liquor / EMERALD","EMERALD","3782","Lot 7 Belgrave Gembrook Road, EMERALD, VIC, 3782","0359 684 753","","emerald_lmanager@ritchies.com.au","","145.4944644","-37.937276","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"99910","IGA Ritchies Plus Liquor / KYABRAM","KYABRAM","3620","24 Albion Street, KYABRAM, VIC, 3620","03 5852 2311","","Kyabram_liqmanager@ritchies.com.au","","145.0500361","-36.3121914","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"100561","IGA Ritchies Plus Liquor / MAFFRA","MAFFRA","3860","102-106 Johnston Street, MAFFRA, VIC, 3860","0351 471 090","","maffra_lmanager@ritchies.com.au","","146.9767392","-37.9666311","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"102392","IGA Ritchies Plus Liquor / MERBEIN","MERBEIN","3505","100 Commercial Street, MERBEIN, VIC, 3505","","","Merbein_liqmanager@ritchies.com.au","","142.0612995","-34.1681372","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"103668","IGA Ritchies Plus Liquor / MOUNT ELIZA","MOUNT ELIZA","3930","89 Mount Eliza Way, MOUNT ELIZA, VIC, 3930","039 787 4322","","mteliza_lmanager@ritchies.com.au","","145.0898296","-38.1849623","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"103688","IGA Ritchies Plus Liquor / MOUNT MARTHA","MOUNT MARTHA","3934","8-16 Lochiel Avenue, MOUNT MARTHA, VIC, 3934","0359 742 525","","mtmartha_liqmanager@ritchies.com.au","","145.0132125","-38.2677536","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"104037","IGA Ritchies Plus Liquor / NARRE WARREN","NARRE WARREN","3805","4-14 Webb Street, NARRE WARREN, VIC, 3805","039 704 6290","","narrewarren_lmanager@ritchies.com.au","","145.3036372","-38.0266889","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"104055","IGA Ritchies Plus Liquor / NARRE WARREN SOUTH","NARRE WARREN SOUTH","3805","245 Ormond Road, NARRE WARREN SOUTH, VIC, 3805","038 790 2600","","amberly_liqmanager@ritchies.com.au","","145.2872669","-38.0515982","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"115429","IGA Ritchies Plus Liquor / NUMURKAH","NUMURKAH","3636","2-6 Melville Street, NUMURKAH, VIC, 3636","(03) 5862 2361","","numurkah_liqmanager@ritchies.com","","145.4420757","-36.0885823","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"130550","IGA Ritchies Plus Liquor / PAYNESVILLE","PAYNESVILLE","3880","Shop 3 - 5, Wellington Street, PAYNESVILLE, VIC, 3880","0351 561 270","","Paynesville_lmanager@ritchies.com.au","","147.7208951","-37.9182652","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"106347","IGA Ritchies Plus Liquor / RINGWOOD NORTH","RINGWOOD NORTH","3134","204 Warrandyte Road, RINGWOOD NORTH, VIC, 3134","039 876 3999","","ringwood_lmanager@ritchies.com.au","","145.2360062","-37.7942541","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"106354","IGA Ritchies Plus Liquor / ROBINVALE","ROBINVALE","3549","1-12 Latje Road, ROBINVALE, VIC, 3549","50264961","","Robinvale_liqmanager@ritchies.com.au","","142.7804798","-34.5834551","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"106527","IGA Ritchies Plus Liquor / ROWVILLE","ROWVILLE","3178","Shop 1, Wellington Village Shopping Centre, 1100 Wellington Road, ROWVILLE, VIC, 3178","","","Rowville_lmanager@ritchies.com.au","","145.2526814","-37.9284148","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"106721","IGA Ritchies Plus Liquor / SALE","SALE","3850","177-179 York Street, SALE, VIC, 3850","0351 442 355","","sale_lmanager@ritchies.com.au","","147.0679225","-38.1061841","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"106882","IGA Ritchies Plus Liquor / SEAFORD","SEAFORD","3198","280 Seaford Road, SEAFORD, VIC, 3198","03 9786 2716","","Seaford_lmanager@ritchies.com.au","","145.1566838","-38.1122743","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"108779","IGA Ritchies Plus Liquor / TATURA","TATURA","3616","2-4 Walsh Street, TATURA, VIC, 3616","03 5824 1141","","Tatura_liqmanager@ritchies.com.au","","138.6598405","-34.7441661","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"109024","IGA Ritchies Plus Liquor / TIMBOON","TIMBOON","3268","27 Main Street, TIMBOON, VIC, 3268","","","Timboon_lmanager@ritchies.com.au","","142.9806645","-38.4845378","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"109742","IGA Ritchies Plus Liquor / WANTIRNA","WANTIRNA","3152","Shops 17 & 18, The Mall Mountain Highway, WANTIRNA, VIC, 3152","039720 6372","","wantirna_lmanager@ritchies.com.au","","145.2318584","-37.8477057","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"109845","IGA Ritchies Plus Liquor / WARRACKNABEAL","WARRACKNABEAL","3393","141 Scott Street, WARRACKNABEAL, VIC, 3393","03 53941500","","Wbeal_Liqmanager@ritchies.com.au","","142.3955673","-36.2521199","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"110705","IGA Ritchies Plus Liquor / WONTHAGGI","WONTHAGGI","3995","160 Graham Street, WONTHAGGI, VIC, 3995","03 5672 1778","","wonthaggi_lmanager@ritchies.com.au","","145.5891025","-38.6058706","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"115521","IGA Ritchies Plus Liquor / YARRA GLEN","YARRA GLEN","3775","Shop 1, 38 Bell Street, YARRA GLEN, VIC, 3775","03 9730 2977","","yarraglen_lmanager@ritchies.com.au","","145.3755798","-37.6574333","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"111053","IGA Ritchies Plus Liquor / YARRAWONGA","YARRAWONGA","3730","2/4-10 Belmore Street, YARRAWONGA, VIC, 3730","03 5743 2424","","yarrawonga_lmanager@ritchies.com.au","","146.0047885","-36.0089121","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"102581","IGA Ritchies Supa - Deakin Ave / MILDURA","MILDURA","3500","103-123 Deakin Avenue, MILDURA, VIC, 3500","5018 9400","","mildura_liqmanager@ritchies.com.au","","142.1593451","-34.1871227","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"72179","IGA Ritchies Supa - Town Square / SINGLETON","SINGLETON","2330","Shop 23, Town Square Shopping Centre, 157-159 John William Hunter Street, SINGLETON, NSW, 2330","","","","","151.168782","-32.5639667","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"63418","IGA Ritchies Supa / BALLINA","BALLINA","2478","Shop M1, 44 Pacific Highway, Centro Shopping Centre, BALLINA, NSW, 2478","","","","","151.7560777","-32.9285169","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"64041","IGA Ritchies Supa / BOAMBEE","BOAMBEE","2450","Shop 1, 140 Linden Avenue, BOAMBEE, NSW, 2450","(02) 6658 3633","","Boambee_LManager@ritchies.com.au","","153.0742117","-30.3465815","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"65126","IGA Ritchies Supa / CESSNOCK","CESSNOCK","2325","Port Franklins Cessnock Market, 195-205 Wollombi Road, CESSNOCK, NSW, 2325","","","Cessnock_Lmanager@ritchies.com.au","","151.3543571","-32.8329898","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml"
"65384","IGA Ritchies Supa / COFFS HARBOUR","COFFS HARBOUR","2450","Park Beach Plaza Shopping Centre, Corner Pacific Highway & Park Beach Road, COFFS HARBOUR, NSW, 2450","(02) 6651 2019","","Coffs_Lmanager@ritchies.com.au","","153.1313722","-30.2826806","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"66644","IGA Ritchies Supa / ERINA","ERINA","2250","Shop 3, 216-218 The Entrance Road, ERINA, NSW, 2250","","","Erina_LManager@ritchies.com.au","","151.3882468","-33.4353159","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"67707","IGA Ritchies Supa / INVERELL","INVERELL","2360","99/119 Byron Street, INVERELL, NSW, 2360","","","Inverell_LManager@ritchies.com.au","","151.1134544","-29.7724418","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml"
"129849","IGA Ritchies Supa / KYOGLE","KYOGLE","2474","17-31 Summerland Way, KYOGLE, NSW, 2474","(02) 6632 1680","","Kyogle_LManager@ritchies.com.au","","153.0032199","-28.6188505","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"115514","IGA Ritchies Supa / MINERS REST","MINERS REST","3352","181-183 Howe Street, MINERS REST, VIC, 3352","","","Mrest_liqmanager@ritchies.com.au","","143.8012602","-37.4842283","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"69830","IGA Ritchies Supa / NAMBUCCA HEADS","NAMBUCCA HEADS","2448","Shop 11 Nambucca Plaza, 2191 Gingagay Way, NAMBUCCA HEADS, NSW, 2448","(02) 6568 7822","","Nambucca_LManager@ritchies.com.au","","152.987919","-30.6544802","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"70050","IGA Ritchies Supa / NEW LAMBTON","NEW LAMBTON","2305","73 Regent Street, NEW LAMBTON, NSW, 2305","","","Newlambton_Lmanager@ritchies.com.au","","151.7134445","-32.9237289","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"71353","IGA Ritchies Supa / PORT MACQUARIE","PORT MACQUARIE","2444","Port Central Shopping Centre, PORT MACQUARIE, NSW, 2444","","","Portmq_lmanager@ritchies.com.au","","152.9088814","-31.4298619","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"106329","IGA Ritchies Supa / RINGWOOD EAST","RINGWOOD EAST","3135","82-90 Railway Avenue, RINGWOOD EAST, VIC, 3135","039870 8893","","peternelsson@bigpond.com","","145.2516811","-37.8121259","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Shiraz 750ml"
"74271","IGA Ritchies Supa / WENTWORTH","WENTWORTH","2648","11-13 Sandwych Street, WENTWORTH, NSW, 2648","","","Wentworth_liqmanager@ritchies.com.au","","141.9181058","-34.106483","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"127232","IGA Ritchies Supa Plus Liq Timbertown / WAUCHOPE","WAUCHOPE","2446","Shop 4/245 Oxley Highway, WAUCHOPE, NSW, 2446","","","","","152.7129371","-31.469602","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Shiraz 750ml"
"74219","IGA Ritchies Supa Plus Liquor - Wauchope / WAUCHOPE","WAUCHOPE","2446","42 Hastings Street, WAUCHOPE, NSW, 2446","","","","","152.7330314","-31.456498","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"10826","IGA Ritchies Supa Plus Liquor / ELERMORE VALE","ELERMORE VALE","2287","137 Croudace Road, ELERMORE VALE, NSW, 2287","","","","","151.6750373","-32.9172461","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"12133","IGA Ritchies Supa Plus Liquor / IRYMPLE","IRYMPLE","3498","2107-2111 Fifteenth Street, IRYMPLE, VIC, 3498","","","Irymple_liqmanager@ritchies.com.au","","142.1664985","-34.2319154","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"17890","IGA Ritchies Supa Plus Liquor / MACLEAN","MACLEAN","2463","2 Centenary Drive, MACLEAN, NSW, 2463","(02) 6645 1206","","maclean_liqmanager@ritchies.com.au","","153.1977376","-29.455693","Rare Penny Chardonnay 750ml"
"103604","IGA Ritchies Supa Plus Liquor / MOUNT WAVERLEY","MOUNT WAVERLEY","3149","275-283 Stephensons Road, MOUNT WAVERLEY, VIC, 3149","03 9888 2399","","mtwaverley_lmanager@ritchies.com.au.au","","145.1284887","-37.8761725","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"108287","IGA Ritchies Supa Plus Liquor / STAWELL","STAWELL","3380","126 - 130 Main Street, STAWELL, VIC, 3380","","","Stawell_liqmanager@ritchies.com.au","","142.7815649","-37.0559756","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"131511","IGA Ritchies Supa Plus Liquor / TAREE","TAREE","2430","52 Manning Street, TAREE, NSW, 2430","","","Taree_lmanager@ritchies.com.au","","152.4593195","-31.9109482","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Shiraz 750ml"
"133569","IGA Ritchies Supa Plus Liquor / TAREN POINT","TAREN POINT","2229","123 Paraweena Road, TAREN POINT, NSW, 2229","","","tarenpoint_lmanager@ritchies.com.au","","151.1180195","-34.0257245","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"34843","IGA Ryans / BALLARAT EAST","BALLARAT EAST","3350","Shop 1,200 Victoria Street, BALLARAT EAST, VIC, 3350","","","","","143.8795089","-37.5599651","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"91097","IGA Ryans Pleasant Park Supermarket / BALLARAT","BALLARAT","3350","Corner of Sturt Street and Pleasant Street, BALLARAT, VIC, 3350","","","chris.preble@ryans.net.au","","143.838957","-37.5600349","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"91108","IGA Ryans Supa / BALLARAT","BALLARAT","3350","Corner Doveton Street North & Norman Street, BALLARAT, VIC, 3350","","","andreweccles@ryans.net.au","","143.8676","-37.5397","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"91448","IGA Ryans Supa / BEAUFORT","BEAUFORT","3373","39 Neill Street, BEAUFORT, VIC, 3373","","","","","143.3832601","-37.4301024","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"13535","IGA Ryans Supa / MOUNT CLEAR","MOUNT CLEAR","3350","1168-1172 Geelong Road, MOUNT CLEAR, VIC, 3350","53045333","","Garycook@ryans.net.au","","143.8681667","-37.6019237","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"124707","IGA Ryans Supa / TORQUAY","TORQUAY","3228","9 Gilbert Street, TORQUAY, VIC, 3228","","","","","144.3251115","-38.3325848","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"91837","IGA Stonemans Village / KENNINGTON","KENNINGTON","3550","Shop 1 and 11, 134 Condon Street, KENNINGTON, VIC, 3550","","","","","144.305","-36.7744444","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"109804","IGA Studfield Licensed Supermarket / WANTIRNA SOUTH","WANTIRNA SOUTH","3152","191-195 Stud Road, WANTIRNA SOUTH, VIC, 3152","03 9801 2152","","studfieldiga@gmail.com","","145.2408925","-37.8594013","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"110221","IGA Supa - Werribee Village / WERRIBEE","WERRIBEE","3030","Werribee Village Shopping Centre, Lots 9-10, Corner Shaw & Tarneit Roads, WERRIBEE, VIC, 3030","9741644","","","","144.6672079","-37.8091678","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"127983","IGA Supa / BREAKFAST POINT","BREAKFAST POINT","2137","19-21 Tennyson Road, BREAKFAST POINT, NSW, 2137","","","","","151.1081903","-33.8421503","Rare Penny Shiraz 750ml"
"92788","IGA Supa / BRUNSWICK","BRUNSWICK","3056","614 Sydney Road, BRUNSWICK, VIC, 3056","03 9384 1155","","brunswicksupa.iga@gmail.com","","144.963072","-37.7630454","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"123146","IGA Supa / COROWA","COROWA","2646","113-117 Sanger Street, COROWA, NSW, 2646","(02) 6033 2265","","bottleshop@waldronsfresh.com.au","","146.3918727","-35.9979226","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"96697","IGA Supa / FAWKNER","FAWKNER","3060","40-44 Bonwick Street, FAWKNER, VIC, 3060","(03) 9359 2417","","ljyzy2013@gmail.com","","144.965841","-37.702459","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Shiraz 750ml"
"67195","IGA Supa / GRENFELL","GRENFELL","2810","110 Main Street, GRENFELL, NSW, 2810","","","","","148.1615754","-33.8934283","Rare Penny Cabernet Sauvignon 750ml"
"99022","IGA Supa / HOPETOUN","HOPETOUN","3396","14 Austin Street, HOPETOUN, VIC, 3396","","","","","142.3641238","-35.7272643","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml"
"105427","IGA Supa / PORTLAND","PORTLAND","3305","24-26 Percy Street, PORTLAND, VIC, 3305","55233494","","jack.kerr@dalysiga.com","","141.6038359","-38.3495674","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
"106983","IGA Supa / SEYMOUR","SEYMOUR","3660","Shop 10, 115 Anzac Avenue, SEYMOUR, VIC, 3660","03 5799 0826","","okeefeiga@bigpond.com","","145.1461327","-37.0295583","Rare Penny Cabernet Sauvignon 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Sauvignon Blanc 750ml"
"73821","IGA Supa / SOUTH TURRAMURRA","SOUTH TURRAMURRA","2074","217b Kissing Point Road, SOUTH TURRAMURRA, NSW, 2074","","","","","151.1119444","-33.7490317","Rare Penny Pinot Noir 750ml"
"107917","IGA Supa / ST ALBANS","ST ALBANS","3021","18 East Esplanade, ST ALBANS, VIC, 3021","","","iga.st.albans@gmail.com","","144.7998007","-37.7432511","Rare Penny Cabernet Merlot 750ml, Rare Penny Cabernet Sauvignon 750ml, Rare Penny Chardonnay 750ml, Rare Penny Pinot Grigio 750ml, Rare Penny Pinot Noir 750ml, Rare Penny Prosecco 750ml, Rare Penny Rose 750ml, Rare Penny Sauvignon Blanc 750ml, Rare Penny Shiraz 750ml"
